audio_id,audio,gender,transcription
train_hindifullmale_00455_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00455_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," kyA karUM, vakta hI aisA Ana pa.DA hai, ki kuCha bhI sahaja sarala nahIM raha gayA hai "
train_hindifullmale_00456_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00456_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," usa samaya, mu zaffarapura meM, esaDIo banakara Ae hue the, harinArAyaNa gautama "
train_hindifullmale_00457_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00457_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," jisane, yahA.N Ane ke bAda, eka muslima parivAra ke sAtha, sAjhedArI meM, vyApAra AraMbha kiyA "
train_hindifullmale_00458_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00458_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," dhArAvAhika meM, unake vyApAra ke, utthAna patana ke sAtha hI, desha meM AzAdI ke bAda, hiMdU muslima saMbaMdhoM meM Ae badalAvoM kI kahAnI bhI, sAtha sAtha chalegI "
train_hindifullmale_00459_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00459_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," jabaki unhoMne jo bhI kahAnI, yA unake shabdoM meM sAhitya likhA, use mujhe pa.DhavAe binA, unhoMne pUrA nahIM samajhA, kusumAkara ne ba.De Ashcharya ke sAtha batAyA "
train_hindifullmale_00460_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00460_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," maॉrTena kI nigAheM, iMDIza ko phira, jItadilAne para "
train_hindifullmale_00461_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00461_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," mAikala vaॉna ne, krikeTa ko alavidA kahA "
train_hindifullmale_00462_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00462_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," kaptAnI ke lie hI paidA hue vaॉna, fliMTAfa "
train_hindifullmale_00463_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00463_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," bukAnana ne, flaॉvara ko batAe, ऑsTreliyA ke rAza "
train_hindifullmale_00464_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00464_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," vesTa iMDIza TIma meM, koI badalAva nahIM "
train_hindifullmale_00465_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00465_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male, agale varlDa kapa taka khelanA chAhate haiM jayasUryA 
train_hindifullmale_00466_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00466_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male, paॉnTiMga kareMge kaiMsara pI.Dita bachchoM kI madada 
train_hindifullmale_00467_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00467_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," pAThaka chAheM to, ina nibaMdhoM ko, tIna eka do ke mUla krama meM paढ़ sakate haiM "
train_hindifullmale_00468_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00468_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," krama kA yaha kautuka anAyAsa huA hai, para do tIna eka krama se paDhane para, ibArata kuCha badala jAtI hai, yaha pAThakoM se ChupA na rahegA "
train_hindifullmale_00469_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00469_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," yahA.N prastuta, mA.NDaNA bhitti chitroM kA saMchayana, unake dvArA kie gae, foTogrAfIya dastAvezIkaraNa kA eka namUnA hai "
train_hindifullmale_00470_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00470_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," mA.NDaNA korane vAlI striyA.N, jo saMsAra banAtI hai, vaha lagabhaga, manuShyetara saMsAra hai "
train_hindifullmale_00471_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00471_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," isameM, pashu pakShI haiM, vastueM haiM, amUrta DizAIneM haiM, manuShya nahIM "
train_hindifullmale_00472_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00472_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," isake bilkula bagala meM, devI devatAoM, aura baॉlIvuDa kI abhinetriyoM ke posTara bhI, dRRishya kA hissA bana jAte haiM "
train_hindifullmale_00473_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00473_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," chitrakAra, haku shAha evaM lekhaka sampAdaka, pIyUSha dariyA kI, prakAshanAdhIna vArtA, rUpa, mAnuSha ke kuCha aMsha "
train_hindifullmale_00474_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00474_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," anivArya kavitA kI dhAraNA, aura brAzIlI kavi, mainuela bAndierA kI eka kavitA para, tejI grovara kA aMgrezI nibaMdha "
train_hindifullmale_00475_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00475_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," unakI haMsamukha jijIviShA meM, nirahaMkArI namratA, va lAkShaNika sajjanatA kA rUpAyana hai, aura unakA, kalAtmaka antaHkaraNa, RRijuChandoM meM, sAMsa letA hai "
train_hindifullmale_00476_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00476_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," gaharA AtmAnushAsana, unakA bIjakoSha hai "
train_hindifullmale_00477_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00477_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," daraasala haku shAha svadeshI pahachAna ke jauharI, va maramavettA hai "
train_hindifullmale_00478_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00478_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," ve akAdamika dhAraNAoM ke rUढ़ chaukhaToM, tathA kathita koShThakoM ke bAhara Akara, sRRijanA kA apanA urvara upajIvya pAte haiM "
train_hindifullmale_00479_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00479_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," jisameM, sArvabhaumika mAnavIya mUlyoM para, aDiga Agraha, ahiMsA, prema, va Ananda kA saMdesha, yUM ujAgara hai "
train_hindifullmale_00480_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00480_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," goyA unake vajUda kA shilAlekha ho, jise bAMchane kA matalaba, svAvalambI samAja rachanA, va jIvana ke sahaja, chitrArthana ke suMdara kAvya meM khilanA, va sAMsa lenA hai "
train_hindifullmale_00481_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00481_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," janavarI se jUna do hazAra sAta ke daramiyAna, haku shAha ke sAtha, unake kRRititva, va vyaktitva para, lagabhaga sattara ghaNTe kA vArtAlApa, sampanna huA thA "
train_hindifullmale_00482_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00482_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," jo rAja kamala prakAshana, dillI se shIdhra prakAshya pustaka kA eka sampAdita hissA hai "
train_hindifullmale_00483_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00483_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," hAlAki, duniyA kI nazaroM meM, ve koI bahuta vyAvahArika vyakti nahIM the "
train_hindifullmale_00484_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00484_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," alasubaha, do yA tIna baje, Apa unheM gItA paढ़te, yA do pahara meM, apane kisI muslima dosta ke ghara kI ArAma kursI para, nIMda lete dekha pA sakate the "
train_hindifullmale_00485_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00485_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," kabhI kabhI AdhIrAta ke qarIba unheM khojate hue, nadI taTa kI reta para, jaba eka safeda kapa.DA, phara pharAtA dikhatA, to Apa yaha samajha jAte the, ki vahAM jo soye haiM, vaha bAdashAha haiM "
train_hindifullmale_00486_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00486_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," AdivAsiyoM ko ve, apanA dosta mAnate the, aura unhIM ke sAtha, chAya banAte, khicha.DI pakAte, vahIM khAte sote, uThate baiThate "
train_hindifullmale_00487_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00487_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," merI tIsarI bahana dakShA bhI, vahI vanasthalI, sUrata meM janajAtIya vidyArthiyoM ko paढ़AtI rahI "
train_hindifullmale_00488_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00488_16000.wav', 'array': array([0.00253296, 0.00033569, 0.00024414, ..., 0.        , 0.        ,
       0.        ]), 'sampling_rate': 16000}",male," mere bhAI, bAbUbhAI, aura bhAbhI taralA ne, apane jIvana kA zyAdAtara samaya, janajAtIya samudAya meM paढ़Ate hue hI bitAyA hai "
train_hindifullmale_00489_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00489_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," unake donoM bachche, urvina, va svAti, vahIM Adi vAsI bachchoM saMga hI pa.Dhate haiM "
train_hindifullmale_00490_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00490_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," unheM chikitsakIya madada sulabha karanA, nRRityanATikA va garabA karanA, gAMva gAMva ghUmanA, charakhA chalAnA, prArthanA karanA shAmila thA, "
train_hindifullmale_00491_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00491_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," samAjavAdI gItakAra va chitrakAra, kulina paMDyA, hamArI preraNA ke mukhya strota the "
train_hindifullmale_00492_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00492_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," kuCha dera bAda, ma~NgalA shrImukha ne kahA, mere khayAla meM, ApakA shodha tarka saMgata to hai, ki.Ntu usase vaha lakShya prApta na hogA, jo Apa chAhate hai "
train_hindifullmale_00493_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00493_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," kodaI chau.Nke, isa taraha kI bAta sunane ke ve Adi na the "
train_hindifullmale_00494_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00494_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," aisI AshaMkAoM kA eka artha, apanI rUgNa vAstavikatA kA doSha galpa, vyavasAyika sinemA para maDhanA bhI ho sakatA hai "
train_hindifullmale_00495_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00495_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," hamAre paॉpulara, sAMskRRitika pratibimnoM ne, saMbhavataH, usa vAstavikatA ko bahuta karIba se sAmane raMgA hai "
train_hindifullmale_00496_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00496_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male, jise hamane svayaM nirmita kiyA hai 
train_hindifullmale_00497_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00497_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," lekina jo aisI bhUtahA vAstavikatA hai, ki hama isake hone ko nakArate haiM, aura isako nirmita karane meM, hamArI saMlagna zimmevArI ko bhI "
train_hindifullmale_00498_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00498_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," tejAjI ke balidAna kI mUla kathA, saMkShepa meM kahane kA maukA A gayA hai "
train_hindifullmale_00499_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00499_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," eka aitihAsika vyakti ke rUpa meM, tejAjI kA janma, bhAdrapada kI shukla pakShIya dashamI, tadAnusAra unatIsa, janavarI eka hajAra chauhattara ko, dhuliyA gotra ke jATa parivAra meM huA thA "
train_hindifullmale_00500_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00500_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," yahA.N, yaha bhI batA dU.N, ki tejAjI ke janma kI aMgrejI tithi, unatIsa janavarI, eka hajAra chauhattara ke anta meM, itihAsakAra mahodaya ne, svayaM apanI tarafa se, koShThakoM ke ghere meM, eka prashnavAchaka chihna bhI aMkita kiyA hai "
train_hindifullmale_00501_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00501_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male, usameM varNita unakI kathA isa prakAra hai 
train_hindifullmale_00502_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00502_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male, jyeShTha mAsa meM hI RRitu kI prathama varShA ho chukI hai 
train_hindifullmale_00503_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00503_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male, bAteM jo jIta leMgI Apake vaileMTAina kA dila 
train_hindifullmale_00504_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00504_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," vaileMTAinsa De kyA kareM, kyA na kareM "
train_hindifullmale_00505_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00505_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male, tere gifTa ne merA dila jIta liyA 
train_hindifullmale_00506_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00506_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," romeMTika kaॉmeDI se TUTegA, pyAra kA rishtA "
train_hindifullmale_00507_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00507_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male, skUla meM sirfa dasa laMcha Tebalsa haiM 
train_hindifullmale_00508_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00508_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," lekina ise chalAne vAle vijetA ko, yaha lutfa sirfa Adhe ghaMTe taka uThAne dete haiM "
train_hindifullmale_00509_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00509_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," re lAfAyate pArka meM, sImeMTa kI eka shataraMgI meza para baiThA, balUta ke kisI pUrvaja vRRikSha kA, skecha banA rahA hai "
train_hindifullmale_00510_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_00510_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," isake pIChe, amerikI izarAyala, aura amerikI filistInI, eka dUsare se, dasa fITa kI dUrI para pradarshana kara rahe haiM "
